reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sortOrder,appId
f068fc65-4486-465a-8a7d-9f6683eefcb1,BIVIND AMBADI,https://play-lh.googleusercontent.com/a-/ALV-UjU_i4qKjO6E_hSd-Cx6c2dbDQDXAMe8lHmCwZVs6RaI2aqkIHy9wQ,"Link is not working properly in one plus 7 Link is not opening the appropriate page . It's always routing to home page .. If you minimize the app, and reopen it will simply go to the default home page. It's not able to keep the session alive..",1,45,7.49,2022-10-21 21:07:09,,,7.49,most_relevant,com.landmarkgroup.splashfashions
2febf0d5-b873-4e9c-8cd7-362567b780a8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I have a proplem with the WI-FI every time I open the app tell me you don't connected to the network, but I am connected and when I tried to open other applications it opened and it must be connected to the network to use the Application",1,93,6.26,2020-03-27 19:43:55,"Hi, please contact us at support@splashfashions.com and share your Android version and device details. We will reach out to you with assistance.",2020-04-01 15:34:39,6.26,most_relevant,com.landmarkgroup.splashfashions
7a2690e4-c436-4615-9e9e-402df6a9b78f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's not working properly when we are clicking on menu it refreshing on same page. We are not able view any items other than homepage. I uninstalled and installed 3 times. Pls do it necessary things.,1,46,6.19,2019-09-27 01:01:58,"Hi, we are sorry to hear that. Do share the screenshot of the error page at support@centrepointstores.com to enable us to assist you further.",2019-09-30 13:47:41,6.19,most_relevant,com.landmarkgroup.splashfashions
46f94db4-bb4a-430f-89d2-816623cc6487,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very easy to add items in your cart. The best part is that they send you notifications if the items are back in stock. It also keep you updated with new offers and discounts. Great experience overall.,5,76,6.24,2019-11-24 19:17:34,,,6.24,most_relevant,com.landmarkgroup.splashfashions
4b8248d2-5832-4202-b98b-0a125ee4d573,Nadeem Hussain,https://play-lh.googleusercontent.com/a/ACg8ocLjwrvW9JNEDKzQ202zMMeWsQohXqR_AleG4_FkL-DFvxOyVg=mo,Very bad app and technical team. Always one or other issues. I'm facing issue on my splash account and I have raised a complaint to technical team long time ago but until now they are unable to fix it. Overall very bad experience with this app.,1,34,7.25,2021-11-25 23:55:53,"Dear User, we regret the inconvenience caused. To help us understand the problem in detail, please share your contact details at support@centrepointstores.com. We would be more than happy to assist you. Best Regards.",2021-11-26 22:57:23,7.25,most_relevant,com.landmarkgroup.splashfashions
43ac7720-0d6f-4fbf-bb3f-038e23f684f1,Andrea Bolanos,https://play-lh.googleusercontent.com/a/ACg8ocJuSZKNOGiNbwXbGwFKCDyVNF0B0l-wDjMdhtkWxXXByWVdSQ=mo,"I shopped so many items in kuwait like 1000KDs in a month time, and two of my orders, I was charged twice (app is not good) and 3rd charged me without getting any items at all, I have returned many items and their app is not updating it, MOST OF ALL I EMAILED THEM 100 times and I didnt get my money back, extremely BAD ONLINE SERVICE, i will not change my rating until i get my money back",1,14,7.5,2020-10-26 13:58:32,"Hi Andrea ,We'll look into this issue for you. Please send us a note at support@centrepointstores.com so that we can follow up.",2020-11-07 14:48:19,7.5,most_relevant,com.landmarkgroup.splashfashions
0383050d-e58c-4365-80bd-b02edcb049b6,Pratik Gargya,https://play-lh.googleusercontent.com/a-/ALV-UjXkzdhjsyozg8VRNhkPM4bttuqqmQ2BtQazb2nFKMhGhYQugGYdfQ,"Saw the ad on Tik Tok and got excited. However found out after downloading it that its fraud. The cap & price they show there are not even listed. Its just to fool people to download the app. Moreover you search for caps and sort from low to high, you will start getting Tshirts and stuff. Quite immature app and quite slow.",1,73,7.29,2022-01-14 09:43:44,"Dear Customer,
We are sorry that you feel this way. Please do share your feedback along with your contact details at support@centrepointstores.com and our team will reach out to you at the earliest.",2022-01-16 21:31:53,7.29,most_relevant,com.landmarkgroup.splashfashions
9c3d1d73-b88e-4979-ab38-e2f8637c1854,somashekar somu,https://play-lh.googleusercontent.com/a-/ALV-UjUYHRQsDjY4VtXi9eN5sE5_1gpYKA_f1texmZN-_ImZwPdpVs4,Worst delivery time. Not delivering products on time as promised during the checkout. Really unhappy with the service. Customer care .. wow. Absolutely its a waste of time to call them. Dont solve any issue at all,1,8,,2021-03-08 17:05:39,"
Dear somashekar, apologies for the inconvenience caused, we will ensure the issue is resolved on priority. Please share your details (order ID) along with the issue over an email at support@SplashFashions.com, alternatively you can also reach out to us through calls or chats. Thank you for reaching out and we wish you a great day.",2021-03-09 20:25:34,,most_relevant,com.landmarkgroup.splashfashions
b75891fa-3620-4f3b-8902-69e7f48befd8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"This app opens after half an hour and keep on hanging, so I uninstalled/installed it again and again. When they had a 50% off one day promotion I was not able to shop online, its not going through. Hopefully they'll bring it back.",1,61,6.19,2019-09-16 20:24:06,"Hi, we are sorry for this experience. Please share with us more details to further assist you.",2019-09-24 16:23:11,6.19,most_relevant,com.landmarkgroup.splashfashions
c0f79737-fba7-45be-8c07-0bce691c97fe,Farheen Masood,https://play-lh.googleusercontent.com/a-/ALV-UjWO0uo-iPsJ0pI3j2fMlnh6sXroBi-hdBSZxIAOMsB2zoqNACH70g,"Late delivery, wrong delivery, i ordered a handbag which comes with a portable strap. But it was delivered without strap. Instead of just giving me strap or exchange my bag I'm asked to returned my order.. until now my bag is not collected for refund.. very slow service.",1,33,7.9,2021-05-07 06:15:42,"
Dear Farheen, apologies for the inconvenience caused, we will ensure the issue is resolved on priority. Please share your details (order ID) along with the issue over an email at support@splashfashions.com , alternatively you can also reach out to us through calls or chats. Thank you for reaching out and we wish you a great day",2021-05-07 15:19:46,7.9,most_relevant,com.landmarkgroup.splashfashions
9f717b4f-c8cf-45da-bcd3-b89324c07bb5,Mohsin Raza,https://play-lh.googleusercontent.com/a/ACg8ocJARBYSy-1gKbk8XGXfGVHxDHXl0PewU9nAYKUfFFAgAIvtYg=mo,From one of the top apps in uae to worst app 3 months now same error even after changing devices. And please don't tell us to contact staff as this should be verifiable on your side about the error we consumers facing. Ask your developer team to give full effort as we cannot be bothered to email this small issues.. TIA,1,26,6.26,2020-05-19 08:13:45,"Dear User, we regret the inconvenience caused. To help us understand the problem in detail, please share your contact details at support@splashfashions.com We would be more than happy to assist you. Best Regards.",2020-05-28 17:04:32,6.26,most_relevant,com.landmarkgroup.splashfashions
db000f13-07c4-419f-be22-37d64a59c8ae,offiong Akon,https://play-lh.googleusercontent.com/a-/ALV-UjWgyACJO81OvtQRiUO-YO5p6F7385N6R_jjMYJcjhxgH5b7DaM5,I think the shipment is fast but return and refund of money is a problem and you can't even use the refunded credit even after so many days of holding it back so bad. Please fix your app. Thank you,2,14,7.35,2022-04-26 04:30:10,"Hi, we are sorry for this experience. Kindly share with us the order ID for us to help you with your refund issue.",2018-12-05 11:06:19,7.35,most_relevant,com.landmarkgroup.splashfashions
969293a7-60e0-4be7-8234-b11957669a9c,Sauhan Rabeez,https://play-lh.googleusercontent.com/a-/ALV-UjXh6sV9v6yoixKTVe_SNo09Xhy1zt-ySSub8TrDIw5CoWbkkhej,"Never order from here guys, they will mention particular delivery date and will order seeing that...but won't deliver on time. Customer service is really bad, they won't give any solution for orders. I am still waiting for my order since two days which was supposed to be delivered day before yesterday",1,3,,2022-07-07 18:24:15,"Hi Sauhan,Please accept our sincere apology. We are very sorry to know about your experience with us. Please let us know your order number at support@splashfashions.com and we promise to get this resolved quickly.",2022-07-08 15:13:10,,most_relevant,com.landmarkgroup.splashfashions
a5e5e317-222a-4746-8d84-266e51e93431,Ayesha Salma,https://play-lh.googleusercontent.com/a-/ALV-UjXmTw5jhwhLflFC5jpuKzUmdZdCt6jM-DWMXzlULCPp0mpP94A,"To deliver it more precisely and without any delay as I am a fan of splash brand, but the delivery with Naqel express worst to be honest, delivery guy phones are almost busy for hours when Contact them don't receive calls or respond to any of the whatsapp messages when delivery location was shared. Hope you work on it. No complain for Splash brand all is well Only complain regarding delivery",5,0,8.69,2025-01-07 13:58:13,,,8.69,newest,com.landmarkgroup.splashfashions
b81c58bc-1316-42c4-8de7-b662f410d78d,Radzmina Jalil,https://play-lh.googleusercontent.com/a-/ALV-UjXlf9eYdnMgF3gobo4Tdo6I6zBDyYTPCYh8_N89qKV_DL--QK0N,very nice,5,0,8.69,2025-01-06 19:23:36,,,8.69,newest,com.landmarkgroup.splashfashions
c559a383-758b-4246-8d75-e95f1f59b83a,Saqib Zafar,https://play-lh.googleusercontent.com/a/ACg8ocKzuCutoPUMA4YMJz72bcN5s84N0ZnjBQ08xHYOIx_4R4aH_g=mo,good,4,0,8.69,2025-01-04 22:25:11,,,8.69,newest,com.landmarkgroup.splashfashions
882a9f01-3d06-4337-bf5a-218d27a4b583,khawar shabbir,https://play-lh.googleusercontent.com/a/ACg8ocLxYFF9zQsOJIgW9BToHK3EASpLmB0byHj48khmmVCLG0mymA=mo,Very bad Experiance,1,0,8.69,2024-12-30 17:04:01,,,8.69,newest,com.landmarkgroup.splashfashions
7fefcee9-f463-42c5-b46c-431b8e9412f0,Mohammed Alamer,https://play-lh.googleusercontent.com/a/ACg8ocKM6NFqLPkPNXYHp3Vd8V8WMT1D1apC1WyqHYFmLWU_W8_n5g=mo,Not 2,2,0,8.57,2024-12-18 21:26:26,"Hi, we are sorry for the inconvenience caused. Kindly share your concern at support@SplashFashions.com for further assistance",2024-12-19 15:12:09,8.57,newest,com.landmarkgroup.splashfashions
ceecece8-9a25-43d9-abaf-1cb20e4e1810,Mohammad Sageer,https://play-lh.googleusercontent.com/a-/ALV-UjVlMj_csHKrS0Tp3LGjiCjEi3DKUv7LPFsebTZ9dIrXGaxJ49U,pwoli,5,0,8.59,2024-12-15 19:12:48,Thanks for the 5-star rating. Hope you continue to enjoy shopping on our app.,2024-12-17 18:07:19,8.59,newest,com.landmarkgroup.splashfashions
c9e0ec8e-314e-4cd9-b759-df6f550c11c7,Jacq Only,https://play-lh.googleusercontent.com/a-/ALV-UjVvVcCqlU3Et26aNhrtVinQ2RT6fxBSux0vy5e1QLtZbP1LQHvOzA,BADDDDDDDDDDD CUSTOMER SERVICE,1,4,,2024-12-12 15:05:55,We're always looking to improve your experience. Any specific incident we can look into for you? Let us know by reaching out to support@SplashFashions.com,2024-12-12 16:45:25,,newest,com.landmarkgroup.splashfashions
9bdb5712-b01e-48dc-86c6-1cfda55cf8e9,Rj freelancer,https://play-lh.googleusercontent.com/a-/ALV-UjV2T4cHTyEzDW6ugQH4g4A0ldVPs3SFUz2222FCpWqTezFfhps,nice experience,5,0,8.59,2024-12-11 21:12:48,It is delightful to hear such positive words and it’s always a pleasure to serve our users.,2024-12-12 16:44:21,8.59,newest,com.landmarkgroup.splashfashions
dbf7aeea-d01c-44c3-a569-2da29d612d25,Salma LYakidi,https://play-lh.googleusercontent.com/a-/ALV-UjW30jd0sydf4HmQV79dmkWE-KNuDeQsVl_OPfsPeuTzivbN9vis,Goo 4 ddiddfeuie7ut.ld The best king,4,0,,2024-12-11 18:20:29,Hi! We are glad that you like our app.,2024-12-12 16:44:00,,newest,com.landmarkgroup.splashfashions
8f9d24b8-0f9b-46c6-b7db-6e1600177511,Padmanava Sukla,https://play-lh.googleusercontent.com/a/ACg8ocJ81doH69E4YXEcIOt1DK58FpXY0W9soo_WTSKldQMUHph7zQ=mo,very nice fabric in this company,5,0,8.59,2024-12-10 18:21:48,Thank you for taking the time to write this review. Your kind words encourage us greatly. Happy shopping!,2024-12-11 17:00:07,8.59,newest,com.landmarkgroup.splashfashions
f477c370-31e5-4306-9655-ad4316a8c872,Igo App,https://play-lh.googleusercontent.com/a/ACg8ocL6JvcmA80ZSM9_bAeuCDZYHnkG56dZE37fvBqz5AVWppSA5Q=mo,🌟🌟🌟🌟🌟,5,0,8.59,2024-12-07 12:38:33,Thanks for the 5-star rating. Hope you continue to enjoy shopping on our app.,2024-12-09 01:20:20,8.59,newest,com.landmarkgroup.splashfashions
d43adaad-3795-4229-8645-7937d79e8d93,Dhez Dominguez yusop (Dhez),https://play-lh.googleusercontent.com/a/ACg8ocKZuuOB1bh6MVvPFgyilFnk8gRWLZb--1xJpfvEoetSjdfhcXCF=mo,"Great product and lovable,",5,0,8.59,2024-12-07 03:08:50,Thank you for taking the time to write this review. Your kind words encourage us greatly. Happy shopping!,2024-12-09 01:20:02,8.59,newest,com.landmarkgroup.splashfashions
e967a9d4-419c-49d6-9cbd-75abc149ed46,Salim Parkar,https://play-lh.googleusercontent.com/a/ACg8ocJlpxSLKg0w3RT0cdTWPSaNbXvP9ner84_14dmBZ8kqOpH8jw=mo,superior,5,0,8.59,2024-12-04 22:25:07,Thank you for taking the time to write this review. Your kind words encourage us greatly. Happy shopping!,2024-12-05 18:11:57,8.59,newest,com.landmarkgroup.splashfashions
ae68d0e4-3eaa-4e51-9f8f-6a8034bffac7,WAHEED HEGAZY,https://play-lh.googleusercontent.com/a-/ALV-UjUb2QONB-yU9XidlCNj3jmSzV6y25iTG7R9u_xUJbY3IKAZJo04,Nice,5,0,,2024-11-30 22:02:34,Thanks for the 5-star rating. Hope you continue to enjoy shopping on our app.,2024-12-04 16:55:16,,newest,com.landmarkgroup.splashfashions
6384b632-3255-494f-a27e-de002c7265ae,Sayeed Mohammad,https://play-lh.googleusercontent.com/a/ACg8ocIdZiQV62tmXgoFJbfstbdEegulsASqa-0tar-nf0SdC4ng4g=mo,nice tanxs,5,0,8.59,2024-11-30 18:58:56,Thank you for taking the time to write this review. Your kind words encourage us greatly. Happy shopping!,2024-12-04 16:55:08,8.59,newest,com.landmarkgroup.splashfashions
ee7aa958-900b-4bda-aeff-1a2e4457a7be,HELEMA SULTAN,https://play-lh.googleusercontent.com/a/ACg8ocLTwTGNA7r2uf8C_J2UPDe2JKUUkSGBMMcGqGCmMMFPljfUyw=mo,HELEMA SULUTAN,1,0,8.59,2024-11-28 05:41:18,"Hi, we are sorry for the inconvenience caused. Kindly share your concern at support@SplashFashions.com for further assistance.",2024-11-28 17:51:56,8.59,newest,com.landmarkgroup.splashfashions
83cbe39e-da36-4d52-9544-709140b5d4f9,Hadi Hadi,https://play-lh.googleusercontent.com/a/ACg8ocK-jXkllVN69BHjHTeIf-azuS-Q1fIU787VFrM1LSoTF9GCRQ=mo,Botam,5,0,8.59,2024-11-26 19:51:36,Thanks for the 5-star rating. Hope you continue to enjoy shopping on our app.,2024-11-28 17:51:18,8.59,newest,com.landmarkgroup.splashfashions
8f659d30-d43b-4060-99e6-56ceb74827d5,Shahid Ansari,https://play-lh.googleusercontent.com/a-/ALV-UjX79mnVYbYdXYMUaaZUqWASVhE9uzWEwsOQY8GrqrzlnsFWXRWqYA,thanks for providing good stuff,5,0,8.59,2024-11-19 03:51:43,Thank you for taking the time to write this review. Your kind words encourage us greatly. Happy shopping!,2024-11-21 18:41:29,8.59,newest,com.landmarkgroup.splashfashions
e4e0834d-af9f-46de-b24d-2ab11b552638,Hano Ezaldin,https://play-lh.googleusercontent.com/a/ACg8ocLbb9qQB0lm6Ds5d0vXwdvE8bhhEzDHBJQiehqLOgAESzgnwJs=mo,جط,5,0,,2024-11-18 16:34:48,Thanks for the 5-star rating. Hope you continue to enjoy shopping on our app.,2024-11-21 18:41:20,,newest,com.landmarkgroup.splashfashions
731306ac-6351-4ff3-a9a4-a7f3b64bfb5a,Ehtisham Mughal,https://play-lh.googleusercontent.com/a-/ALV-UjV8kXoODo7mvI7wlYQZxuzX1RIbAFScjVMSaH31nirBzpSMJsyj,It stuck on language selection always,1,0,,2024-11-14 06:54:49,"Hi, we are sorry to hear that. Do share the screenshot of the error page at support@SplashFashions.com to enable us to assist you further.",2024-11-14 14:53:46,,newest,com.landmarkgroup.splashfashions
98eef342-44e3-4e42-86bb-8b383effae62,shsakib 260,https://play-lh.googleusercontent.com/a-/ALV-UjWiwJCM8dN-MN9z2SMLiktJr1cGPYSkIjE3krsFFaVzOxxlminrBg,The best stuff is available here,5,0,8.59,2024-11-13 23:07:13,Thank you for taking the time to write this review. Your kind words encourage us greatly. Happy shopping!,2024-11-14 14:53:22,8.59,newest,com.landmarkgroup.splashfashions
4af15cab-43be-4fce-a7b3-de9f02d69625,Sreelatha Tepal,https://play-lh.googleusercontent.com/a-/ALV-UjVtU1lMhPS_M2d3yQNYxgLQR2z9zEDT_Eaqv49FRuyfS4muZhfqAw,I know 0,5,0,8.59,2024-11-13 20:01:42,"Thank you so much for your encouraging star ratings!
",2024-11-14 14:52:58,8.59,newest,com.landmarkgroup.splashfashions
39ddbb83-1055-47f0-9a60-760498dab808,Mufaddal Hyd,https://play-lh.googleusercontent.com/a/ACg8ocLTBLvI1c01dxmaieW6082ySR6F_xyXqD4q17E0OrqyclcFoQ=mo,excellent,5,0,8.59,2024-11-11 14:56:41,Thanks for the 5-star rating. Hope you continue to enjoy shopping on our app.,2024-11-11 17:42:47,8.59,newest,com.landmarkgroup.splashfashions
2d69960b-92f9-49ca-bff0-57ed2bc7819d,hash adil,https://play-lh.googleusercontent.com/a/ACg8ocL9DHsWMN69QIQVkCkpz6axwtOsEc0IThQIoLcsYXktuDaixRc=mo,Fast Delivery,5,0,8.59,2024-11-07 17:05:48,Thanks for the 5-star rating. Hope you continue to enjoy shopping on our app.,2024-11-08 18:04:10,8.59,newest,com.landmarkgroup.splashfashions
60fd1d2b-2e27-4d54-b2af-1090af217213,Veronica Salvador,https://play-lh.googleusercontent.com/a/ACg8ocJf_e2e1OAUIWg3u-NbYcguiFskApQ4c98JXqh_xkdSb49FzQ=mo,nice easy to buy,5,1,8.59,2024-11-06 11:23:45,Thanks for the 5-star rating. Hope you continue to enjoy shopping on our app.,2024-11-08 18:04:02,8.59,newest,com.landmarkgroup.splashfashions
636f09e3-d5d9-4f8a-8b47-70234b0d9cee,sidheeque karumbil,https://play-lh.googleusercontent.com/a-/ALV-UjW-N8md8dU_ERIxYv4Tz-6jStelgBPX37j2eyfB6L_o9HxSdhXe,Gd app,4,0,,2024-11-03 08:12:55,Thanks so much for sharing your experience with us.,2024-11-03 16:44:20,,newest,com.landmarkgroup.splashfashions
02fb3ae3-b72b-47c1-b12d-0568f4e3f731,Subramanyam Subramanyam,https://play-lh.googleusercontent.com/a/ACg8ocJSA1rtzvTBuLRIBWwUY_sFyEon1BbpCH_TxCf2HVyl3ySvFQ=mo,ஜிஹ் ஆ,2,0,8.49,2024-11-02 13:40:06,,,8.49,newest,com.landmarkgroup.splashfashions
f960a4ee-13da-4ef7-bde9-50ee008026b8,John Popo,https://play-lh.googleusercontent.com/a/ACg8ocI55Ou6ugzfblz5uer7RD3kV0oLelVbqRpaha6sigIZRDLT0Q=mo,In my second order im not happy becuase they give me a dirty tshirt .,2,0,,2024-10-27 17:25:11,"Hi,
Sorry to hear that! We request that you please help us with your order/shipment number at support@SplashFashions.com. We will get back to you at the earliest.",2024-10-29 13:17:55,,newest,com.landmarkgroup.splashfashions
4989247c-498f-4a9b-9020-28be0610fe09,Lar Ke,https://play-lh.googleusercontent.com/a/ACg8ocLj3JTnWlBpJryn32IGw7sLANcenC241LrU1GFxk9uedW1_5Q=mo,They don't have many stock like short etc. Only a few,1,0,,2024-10-19 11:20:36,We are really sorry you feel this way. Please tell us more about your experience at support@SplashFashions.com and we will help you in the best possible manner.,2024-10-21 18:35:53,,newest,com.landmarkgroup.splashfashions
b253d274-513e-4d93-bf91-4a1b64bb6994,Farhan Pavel,https://play-lh.googleusercontent.com/a-/ALV-UjUHLLUXDxMzi58Gn0SXKDvE1tgYCB2rWPvLXWx1IA9E8Zcl7HLB,Good Product,5,0,8.57,2024-10-19 05:18:02,Thank you for taking the time to write this review. Your kind words encourage us greatly. Happy shopping!,2024-10-21 18:35:08,8.57,newest,com.landmarkgroup.splashfashions
0e94c016-d3ab-465e-a131-5920db4c4690,Shihas Shiju,https://play-lh.googleusercontent.com/a-/ALV-UjV49FTHq5d6cqCm41u6_EQBbZyI9jMBj9MncOmgyHuyXYAuBzRb,❤️❤️,5,0,8.57,2024-10-18 13:06:48,"Dear friend, we are really glad that you like our product. Your support and voice are very important to us.",2024-10-21 18:34:07,8.57,newest,com.landmarkgroup.splashfashions
81dab3d7-24fc-4bdd-a287-bca289845a65,Nandhuambadi,https://play-lh.googleusercontent.com/a-/ALV-UjXSDAwdz98_AnYb49C9XXvtUS0a9NCHQjAUON2IcN2wu06mRYk,😏,3,0,8.57,2024-10-18 05:35:09,Hello! Thank you for rating us. Please share your ideas on how we can make the app better at support@SplashFashions.com. Thank you.,2024-10-21 18:33:14,8.57,newest,com.landmarkgroup.splashfashions
65dded0c-6b03-4870-9829-58fc84b6e604,mohamed ramzy,https://play-lh.googleusercontent.com/a/ACg8ocIBZFFtI0g4x9-cJVYxtkNiKbwbdP_--2YKP1VW_v9Gb9f4DQ=mo,My first order sending wrong things 🙃. Better visit shop. Now I need to wait refund 🙄.,2,0,8.57,2024-10-17 22:24:01,We apologize for the disappointment. Please share the order details with us at support@SplashFashions.com. We will get in touch with you and do the needful. Thanks.,2024-10-21 18:32:35,8.57,newest,com.landmarkgroup.splashfashions
30da9304-cb7b-44d5-9f06-49d1024a8a29,Agi Ad,https://play-lh.googleusercontent.com/a/ACg8ocJmYMriNFPDje6zf6Aj7VaJPaxJvmtuzFXFDaAPBcBKAj8OMw=mo,Best clothes,5,0,8.57,2024-10-11 09:57:11,,,8.57,newest,com.landmarkgroup.splashfashions
8bd94145-aaf5-42ab-8629-34341349069d,Irshad Irshad,https://play-lh.googleusercontent.com/a-/ALV-UjX7YUlvMfkYT09rcnJn_OBlpdojWszRJEjBKSkggsl9Sz-_x-x6,The designs of fashion it's extraordinary the quality perfect I have a shirt 10 years it's completely perfect no fade no halls I love splash fashion,5,0,,2024-10-09 20:20:28,,,,newest,com.landmarkgroup.splashfashions
496de11a-2406-48e0-ad8c-03212ed1a146,Renjini V.R,https://play-lh.googleusercontent.com/a/ACg8ocI_J_KOjx93JJ5EhjHMr03xZM8EbQWMDZIzuqxTKh4ZSH6xIQ=mo,I can't open my application,1,0,8.57,2024-10-07 10:53:28,,,8.57,newest,com.landmarkgroup.splashfashions
d3918779-fa03-42f2-bd22-8425685dec15,Ebtehal Melhem,https://play-lh.googleusercontent.com/a-/ALV-UjVeG7VwzeEyk4ZQnIso54bHkyygFsGtXo19FMlZN0B5KdbXl1Sq,لياةؤ و,5,0,,2024-10-04 20:23:43,,,,newest,com.landmarkgroup.splashfashions
22e07279-ad56-4af0-89d9-40afc10b7fa9,Hassan Sami,https://play-lh.googleusercontent.com/a/ACg8ocL2iQdYWwBY4CKNAnzdIvwzomeQWQJZQNBQASb77W9kyDc3OA=mo,عن استلام الطلب من الفرع لاتجد موظفين في خدمتك وعليك الانتظار ، كما ان نظام التسليم يتعطل احيانا,1,0,8.57,2024-10-03 15:00:22,,,8.57,newest,com.landmarkgroup.splashfashions
b6ff7152-c033-459a-8d40-5f2147f46271,Venkateswararao Palusuganti,https://play-lh.googleusercontent.com/a/ACg8ocL3y8ZuYoDoaYISh8gb3CruUUg7sIHE6FhFmnvdjLzXrGES_g=mo,s a1622,4,0,8.25,2024-10-02 15:15:10,,,8.25,newest,com.landmarkgroup.splashfashions
aa4d335d-febf-40a6-9468-eca48af84eba,Murtaza Ashiq,https://play-lh.googleusercontent.com/a-/ALV-UjWA6HvwpTbKYhfOlGpV7v55jgReHMiOf0n0CtSENGJQ2afcDARE,Very bad experience 😕 I purchased 4 items one but after 14 days they not return or replace one item..,1,1,8.57,2024-09-30 20:40:57,,,8.57,newest,com.landmarkgroup.splashfashions
5312376b-7f13-462a-a8b2-0ef203684b57,Tahir Saeed UR Rehman,https://play-lh.googleusercontent.com/a-/ALV-UjXDp5EcIPINIAybC5jfPqZK4f-gMc9nBzYd-zfRCtxEIAGbd3Y,Very Good And Nice Behaviour,4,1,8.57,2024-09-27 19:01:08,,,8.57,newest,com.landmarkgroup.splashfashions
ddd1025a-c90a-44f0-a2bd-31f4c09d4edf,Imran Khan,https://play-lh.googleusercontent.com/a-/ALV-UjX5Yfqg10XD1ltkoZs6svh1bN7a2t_Net9mGc_Mod08IvNmzPI,Everything is good quilty,5,0,,2024-09-27 02:45:45,,,,newest,com.landmarkgroup.splashfashions
6dae4960-8da9-4b6d-9c32-8bb7a7d077e5,Shifa Maaz,https://play-lh.googleusercontent.com/a/ACg8ocL802vs0n8wOPaJ2eNgTWvvHc83VURNp9_o-q4syXDB1FsddA=mo,6039-3412 I m m,5,0,8.57,2024-09-26 00:25:39,,,8.57,newest,com.landmarkgroup.splashfashions
e6a622ce-d3e5-488f-b8b2-79f470c2ee96,TAMIL SELVAN,https://play-lh.googleusercontent.com/a-/ALV-UjXqZqIK7r6wJ6if6T9457HUqZ7mVc5_yyxlNGJZIpa7r-aTRK4,good 👍😊,5,0,8.57,2024-09-23 17:16:25,,,8.57,newest,com.landmarkgroup.splashfashions
917622f2-779e-4498-a1c4-65764cd26acb,Mustafa bagasrawala (husainient),https://play-lh.googleusercontent.com/a/ACg8ocKcrcJS4BTBo_S5gk7dfgq8zeyP2DqL6dbqLx63wqWlkxkRYQ=mo,Mr. Mahammad Asad is very nice guy it's help us to select right product,5,1,8.57,2024-09-20 22:38:27,,,8.57,newest,com.landmarkgroup.splashfashions
76dbab0a-c679-486e-a2e5-83f14ae4d6d1,Ahmad Hasson,https://play-lh.googleusercontent.com/a-/ALV-UjWOUu19lx8EJ7ZucPMaQ2ieOVhLzgpStTfoRGu1Rp_B7Ta3V0BVnQ,I love it product,5,0,8.51,2024-09-11 17:58:31,,,8.51,newest,com.landmarkgroup.splashfashions
03592737-c248-448a-9792-8a62d2100853,abdulhamed Mr abdulhamed,https://play-lh.googleusercontent.com/a/ACg8ocLX2hAx09Zlnodwy8VTD4DW4iG7VHQS_SX0lMHBGYYxCnCQ0Q=mo,The app not working on the right way why no response,1,0,8.51,2024-09-06 17:28:43,,,8.51,newest,com.landmarkgroup.splashfashions
29b068be-acec-4567-a1ea-9297c0b59947,waymen guidat,https://play-lh.googleusercontent.com/a-/ALV-UjUS0EHDAoVNFXmxnLZErDJ1YCDgzv4SKozKn49ao1QIq47qd-c,Shukran,5,0,8.51,2024-08-29 20:19:59,,,8.51,newest,com.landmarkgroup.splashfashions
2bda1543-9140-42e0-8a3f-e2199dbedfc0,ali mohammed,https://play-lh.googleusercontent.com/a/ACg8ocJNCof69sQbgp6x9Djv3bs-vlz7Hn0fYFovkpimSsCnb1YVDA=mo,good aap,5,0,8.45,2024-08-24 00:55:52,,,8.45,newest,com.landmarkgroup.splashfashions
ab83244b-3664-4b7e-9d4e-ddcd50c31dbe,Nadi Nagi,https://play-lh.googleusercontent.com/a-/ALV-UjVMpFsWE68ZW1P7OGWYHRTzs0SNaCZVag6VjGecUP4tC2fP6PFx,Bad customer experience in sharjah branch king faisal,1,0,8.49,2024-08-20 23:13:17,"Dear Customer, We are sorry that you feel this way. Please do share your feedback along with your contact details at support@splashfashions.com and our team will reach out to you at the earliest.",2024-08-22 18:50:55,8.49,newest,com.landmarkgroup.splashfashions
